,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
194159,New York,BRFSS,12.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3128,NY,36081033401,2017
194163,New York,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3507,NY,36047012700,2017
194165,New York,BRFSS,9.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3320,NY,36085015602,2017
194168,New York,BRFSS,8.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1826,NY,36047014000,2017
194175,New York,BRFSS,9.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4301,NY,36047037401,2017
194178,New York,BRFSS,13.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3641,NY,36081058000,2017
194193,New York,BRFSS,4.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3564,NY,36047051900,2017
194203,New York,BRFSS,10.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4515,NY,36047023000,2017
194208,New York,BRFSS,9.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2747,NY,36081063900,2017
194212,New York,BRFSS,7.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,428,NY,36047028501,2017
194215,New York,BRFSS,20.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3419,NY,36047025902,2017
194217,New York,BRFSS,7.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,9293,NY,36061017900,2017
194235,New York,BRFSS,3.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7709,NY,36061031703,2017
194239,New York,BRFSS,12.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6529,NY,36005025500,2017
194241,New York,BRFSS,9.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2441,NY,36047039400,2017
194242,New York,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1969,NY,36081019000,2017
194244,New York,BRFSS,12.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2838,NY,36081014202,2017
194246,New York,BRFSS,11.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7476,NY,36061018000,2017
194248,New York,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1410,NY,36081050201,2017
194258,New York,BRFSS,12.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4094,NY,36081067900,2017
194259,New York,BRFSS,13.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3965,NY,36005036501,2017
194262,New York,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5236,NY,36047088400,2017
194269,New York,BRFSS,11.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4115,NY,36005033201,2017
194301,New York,BRFSS,9.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2341,NY,36005015200,2017
194307,New York,BRFSS,10.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1672,NY,36047002000,2017
194315,New York,BRFSS,6.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2816,NY,36061013100,2017
194319,New York,BRFSS,12.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1487,NY,36081056600,2017
194324,New York,BRFSS,8.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4136,NY,36081015900,2017
194328,New York,BRFSS,11.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6197,NY,36081103202,2017
194330,New York,BRFSS,6.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6370,NY,36061027300,2017
194332,New York,BRFSS,14.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3609,NY,36047041700,2017
194343,New York,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1755,NY,36081053800,2017
194346,New York,BRFSS,15.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8008,NY,36047054500,2017
194352,New York,BRFSS,7.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3050,NY,36081011100,2017
194353,New York,BRFSS,10.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4990,NY,36081117500,2017
194357,New York,BRFSS,10.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4450,NY,36047054200,2017
194363,New York,BRFSS,5.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4976,NY,36047014900,2017
194366,New York,BRFSS,13.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3783,NY,36047112600,2017
194368,New York,BRFSS,4.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2257,NY,36061005502,2017
194370,New York,BRFSS,8.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2953,NY,36085029102,2017
194374,New York,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1927,NY,36005007700,2017
194384,New York,BRFSS,8.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4904,NY,36005032300,2017
194386,New York,BRFSS,12.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4878,NY,36005020000,2017
194391,New York,BRFSS,13.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2316,NY,36047024700,2017
194394,New York,BRFSS,17.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7370,NY,36061024302,2017
194395,New York,BRFSS,12.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3823,NY,36047039900,2017
194401,New York,BRFSS,14.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3371,NY,36047112200,2017
194405,New York,BRFSS,12.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2458,NY,36081015000,2017
194421,New York,BRFSS,8.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3551,NY,36047055000,2017
194425,New York,BRFSS,5.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3920,NY,36047059100,2017
194438,New York,BRFSS,13.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1165,NY,36081027600,2017
194444,New York,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2914,NY,36081012400,2017
194448,New York,BRFSS,17.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4585,NY,36005038000,2017
194449,New York,BRFSS,8.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2776,NY,36047076000,2017
194451,New York,BRFSS,19.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6956,NY,36047008500,2017
194453,New York,BRFSS,5.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7169,NY,36061011000,2017
194455,New York,BRFSS,13.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6051,NY,36005021502,2017
194463,New York,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3683,NY,36081001400,2017
194466,New York,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5503,NY,36005000400,2017
194467,New York,BRFSS,12.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6793,NY,36005042500,2017
194471,New York,BRFSS,5.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6612,NY,36061003400,2017
194474,Erie,BRFSS,9.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4214,PA,42049000300,2017
194499,New York,BRFSS,7.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1130,NY,36047075200,2017
194502,New York,BRFSS,10.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5414,NY,36081005800,2017
194508,New York,BRFSS,15.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2119,NY,36005036902,2017
194512,New York,BRFSS,9.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2811,NY,36081008600,2017
194520,New York,BRFSS,12.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2160,NY,36047101400,2017
194530,New York,BRFSS,12.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2688,NY,36081009800,2017
194541,New York,BRFSS,10.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2555,NY,36047060600,2017
194543,New York,BRFSS,7.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4116,NY,36081007500,2017
194549,New York,BRFSS,11.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2441,NY,36047011000,2017
194550,New York,BRFSS,12.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1267,NY,36081040000,2017
194552,New York,BRFSS,9.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2863,NY,36081148300,2017
194571,New York,BRFSS,14.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,473,NY,36005027600,2017
194575,New York,BRFSS,5.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2325,NY,36081011500,2017
194590,New York,BRFSS,4.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7614,NY,36061006800,2017
194593,New York,BRFSS,16.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6319,NY,36047089000,2017
194594,New York,BRFSS,8.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1495,NY,36081066100,2017
194595,New York,BRFSS,11.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1781,NY,36005039200,2017
194596,New York,BRFSS,12.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1166,NY,36081043200,2017
194598,New York,BRFSS,8.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1524,NY,36047063800,2017
194608,New York,BRFSS,12.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3504,NY,36081080302,2017
194609,New York,BRFSS,13.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5253,NY,36005023703,2017
194610,New York,BRFSS,17.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2437,NY,36081004300,2017
194622,New York,BRFSS,13.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4767,NY,36047036600,2017
194626,New York,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5546,NY,36081024900,2017
194632,New York,BRFSS,7.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5437,NY,36061015002,2017
194637,New York,BRFSS,11.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2634,NY,36081086400,2017
194644,New York,BRFSS,5.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3295,NY,36047056100,2017
194650,New York,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3905,NY,36005012500,2017
194653,New York,BRFSS,11.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3729,NY,36047046000,2017
194655,New York,BRFSS,15.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5508,NY,36047090000,2017
194657,New York,BRFSS,10.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6629,NY,36047052700,2017
194666,New York,BRFSS,16.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3113,NY,36005002701,2017
194671,New York,BRFSS,7.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2853,NY,36047006200,2017
194680,New York,BRFSS,14.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1880,NY,36047117000,2017
194682,New York,BRFSS,13.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3968,NY,36047021000,2017
194692,New York,BRFSS,14.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,9308,NY,36061016200,2017
194693,New York,BRFSS,10.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1028,NY,36081019900,2017
194708,New York,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5722,NY,36081028100,2017
194710,New York,BRFSS,10.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4475,NY,36081141700,2017
194714,New York,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2180,NY,36081061601,2017
194740,New York,BRFSS,9.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3633,NY,36081077906,2017
194751,New York,BRFSS,9.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2930,NY,36081150701,2017
194769,New York,BRFSS,15.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2741,NY,36005046000,2017
194784,New York,BRFSS,11.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4205,NY,36047021300,2017
194793,New York,BRFSS,9.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2309,NY,36047015200,2017
194794,New York,BRFSS,10.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1210,NY,36047021100,2017
194796,New York,BRFSS,18.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,894,NY,36005028400,2017
194802,New York,BRFSS,7.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3971,NY,36061012000,2017
194809,New York,BRFSS,7.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3366,NY,36047019500,2017
194823,New York,BRFSS,18.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3218,NY,36047002901,2017
194859,New York,BRFSS,11.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2468,NY,36081118900,2017
194874,New York,BRFSS,13.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2052,NY,36047085400,2017
194882,New York,BRFSS,9.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1507,NY,36081025500,2017
194898,New York,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5451,NY,36047079802,2017
194910,New York,BRFSS,8.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5323,NY,36085020804,2017
194914,New York,BRFSS,11.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4598,NY,36081048500,2017
194915,New York,BRFSS,6.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1445,NY,36047004700,2017
194943,New York,BRFSS,11.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1979,NY,36047073000,2017
194946,New York,BRFSS,11.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2950,NY,36005023000,2017
194947,New York,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3355,NY,36081045700,2017
194962,New York,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8660,NY,36061001800,2017
194969,New York,BRFSS,12.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4204,NY,36047036200,2017
194977,New York,BRFSS,10.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5486,NY,36047022400,2017
194979,New York,BRFSS,12.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2454,NY,36081055300,2017
194981,New York,BRFSS,10.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2123,NY,36047102400,2017
194982,New York,BRFSS,11.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5997,NY,36047083000,2017
194983,New York,BRFSS,12.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5068,NY,36047007800,2017
194997,New York,BRFSS,13.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4584,NY,36005007000,2017
194998,New York,BRFSS,7.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4217,NY,36047016000,2017
194999,New York,BRFSS,6.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4400,NY,36047057100,2017
195001,New York,BRFSS,12.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6652,NY,36005040702,2017
