,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
61815,Louisville,BRFSS,11.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4600,KY,21111010311,2016
61916,Wichita,BRFSS,15.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2853,KS,20173009200,2016
61923,Louisville,BRFSS,40.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1033,KY,21111011901,2016
62014,Kenner,BRFSS,17.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6387,LA,22051020502,2016
62017,Wichita,BRFSS,27.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2929,KS,20173006100,2016
62026,Baton Rouge,BRFSS,26.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2682,LA,22033002400,2016
62031,Louisville,BRFSS,25.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3118,KY,21111004500,2016
62032,Louisville,BRFSS,15.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6182,KY,21111012203,2016
62048,Louisville,BRFSS,28.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,769,KY,21111012802,2016
62054,Baton Rouge,BRFSS,27.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1446,LA,22033002200,2016
62103,Lexington,BRFSS,30.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4420,KY,21067000900,2016
62108,Lexington,BRFSS,9.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4371,KY,21067003600,2016
62114,Baton Rouge,BRFSS,13.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3356,LA,22033004800,2016
62126,Baton Rouge,BRFSS,12.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4324,LA,22033004005,2016
62130,Baton Rouge,BRFSS,19.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1122,LA,22033003505,2016
62153,Louisville,BRFSS,25.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4508,KY,21111007100,2016
62187,Lexington,BRFSS,26.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1978,KY,21067001500,2016
62379,Louisville,BRFSS,21.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4329,KY,21111012604,2016
62399,Wichita,BRFSS,28.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1840,KS,20173002600,2016
62404,Lexington,BRFSS,15.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2280,KY,21067003802,2016
62484,Louisville,BRFSS,11.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1151,KY,21111011109,2016
62495,Louisville,BRFSS,42.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2447,KY,21111002300,2016
62544,Lexington,BRFSS,31.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4767,KY,21067001900,2016
62550,Lafayette,BRFSS,40.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1911,LA,22055000900,2016
62558,Wichita,BRFSS,14.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2370,KS,20173009402,2016
62591,Lexington,BRFSS,22.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4042,KY,21067003404,2016
62594,Wichita,BRFSS,14.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6397,KS,20173007203,2016
62609,Baton Rouge,BRFSS,35.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4152,LA,22033000500,2016
62674,Louisville,BRFSS,12.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4721,KY,21111011515,2016
62682,Kenner,BRFSS,26.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2106,LA,22051028100,2016
62709,Kenner,BRFSS,15.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2198,LA,22051021100,2016
62716,Louisville,BRFSS,12.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5313,KY,21111011114,2016
62851,Lexington,BRFSS,17.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3081,KY,21067003909,2016
62869,Louisville,BRFSS,10.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4314,KY,21111009600,2016
62893,Wichita,BRFSS,35.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4383,KS,20173006500,2016
62911,Louisville,BRFSS,12.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3958,KY,21111011516,2016
62946,Louisville,BRFSS,23.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6823,KY,21111009000,2016
62994,Louisville,BRFSS,20.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3706,KY,21111012003,2016
63025,Louisville,BRFSS,9.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,761,KY,21111010701,2016
63170,Lexington,BRFSS,24.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1477,KY,21067001000,2016
63188,Lafayette,BRFSS,16.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1315,LA,22055001902,2016
63206,Lexington,BRFSS,11.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4372,KY,21067002303,2016
63209,Baton Rouge,BRFSS,15.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5066,LA,22033003904,2016
63211,Wichita,BRFSS,10.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3554,KS,20173010107,2016
63219,Kenner,BRFSS,12.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4243,LA,22051020507,2016
63237,Baton Rouge,BRFSS,33.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1795,LA,22033000300,2016
63297,Louisville,BRFSS,19.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2670,KY,21111011710,2016
63305,Wichita,BRFSS,9.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3104,KS,20173002100,2016
63383,Louisville,BRFSS,17.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4920,KY,21111009400,2016
63395,Lexington,BRFSS,12.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1461,KY,21067004103,2016
63431,Lake Charles,BRFSS,19.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4773,LA,22019001201,2016
63465,Lafayette,BRFSS,13.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2443,LA,22055000603,2016
63478,Louisville,BRFSS,8.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2508,KY,21111008300,2016
63589,Louisville,BRFSS,28.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2601,KY,21111001400,2016
63615,Baton Rouge,BRFSS,23.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3594,LA,22033000702,2016
63624,Wichita,BRFSS,9.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4938,KS,20173009506,2016
63714,Baton Rouge,BRFSS,10.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5966,LA,22033003701,2016
63736,Louisville,BRFSS,12.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4089,KY,21111010902,2016
63743,Wichita,BRFSS,29.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4539,KS,20173004000,2016
63744,Lexington,BRFSS,17.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3448,KY,21067002500,2016
63772,Louisville,BRFSS,31.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7219,KY,21111011302,2016
63844,Louisville,BRFSS,15.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,195,KY,21111010004,2016
63874,Wichita,BRFSS,12.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2878,KS,20173010801,2016
63882,Louisville,BRFSS,13.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4392,KY,21111009300,2016
63900,Wichita,BRFSS,28.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2744,KS,20173006900,2016
64007,Louisville,BRFSS,26.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3480,KY,21111011906,2016
64054,Louisville,BRFSS,15.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5709,KY,21111011707,2016
64103,Louisville,BRFSS,34.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1860,KY,21111000600,2016
64111,Lafayette,BRFSS,9.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1578,LA,22055001404,2016
64151,Louisville,BRFSS,7.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6230,KY,21111010314,2016
64183,Lafayette,BRFSS,21.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6207,LA,22055001200,2016
64314,Wichita,BRFSS,11.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2405,KS,20173009605,2016
64321,Wichita,BRFSS,31.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3527,KS,20173000100,2016
64383,Lexington,BRFSS,13.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4215,KY,21067003912,2016
64426,Lafayette,BRFSS,9.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6335,LA,22055001700,2016
64438,Louisville,BRFSS,23.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5230,KY,21111012502,2016
64443,Louisville,BRFSS,9.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1542,KY,21111007800,2016
64531,Baton Rouge,BRFSS,20.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1621,LA,22033002700,2016
64537,Louisville,BRFSS,28.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3968,KY,21111003900,2016
64542,Louisville,BRFSS,11.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1663,KY,21111006400,2016
64550,Wichita,BRFSS,18.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6224,KS,20173005700,2016
64589,Lake Charles,BRFSS,13.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2688,LA,22019001801,2016
64608,Wichita,BRFSS,15.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4250,KS,20173008100,2016
64621,Wichita,BRFSS,16.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4705,KS,20173008800,2016
64676,Lexington,BRFSS,12.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4260,KY,21067002900,2016
64739,Louisville,BRFSS,19.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2820,KY,21111011005,2016
64761,Lake Charles,BRFSS,27.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4817,LA,22019000700,2016
64778,Baton Rouge,BRFSS,5.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2776,LA,22033002300,2016
64802,Louisville,BRFSS,10.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,972,KY,21111010008,2016
64807,Lake Charles,BRFSS,9.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2170,LA,22019001901,2016
64826,Kenner,BRFSS,13.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5044,LA,22051020513,2016
64911,Louisville,BRFSS,22.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4160,KY,21111004400,2016
64922,Louisville,BRFSS,17.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4234,KY,21111011406,2016
64948,Wichita,BRFSS,9.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1084,KS,20173010113,2016
64995,Baton Rouge,BRFSS,26.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1946,LA,22033005200,2016
65079,Louisville,BRFSS,33.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3195,KY,21111005100,2016
65094,Baton Rouge,BRFSS,38.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4430,LA,22033001104,2016
65104,Louisville,BRFSS,7.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5929,KY,21111011601,2016
65139,Lexington,BRFSS,6.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4116,KY,21067000600,2016
65145,Louisville,BRFSS,10.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1949,KY,21111007601,2016
65159,Baton Rouge,BRFSS,37.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3278,LA,22033003103,2016
65208,Lexington,BRFSS,12.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3156,KY,21067003803,2016
65300,Louisville,BRFSS,8.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3071,KY,21111010318,2016
65330,Louisville,BRFSS,29.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2050,KY,21111012801,2016
65431,Lexington,BRFSS,6.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,501,KY,21067003916,2016
65432,Baton Rouge,BRFSS,18.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,784,LA,22033004011,2016
65458,Wichita,BRFSS,26.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2728,KS,20173000900,2016
65492,Louisville,BRFSS,16.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2391,KY,21111012408,2016
65538,Louisville,BRFSS,55.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3565,KY,21111003000,2016
65543,Lafayette,BRFSS,12.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1026,LA,22055001409,2016
65552,Lexington,BRFSS,19.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1567,KY,21067000102,2016
65636,New Orleans,BRFSS,14.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1397,LA,22071012900,2016
65641,Baltimore,BRFSS,24.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2613,MD,24510130100,2016
65668,New Orleans,BRFSS,20.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1573,LA,22071002501,2016
65678,Portland,BRFSS,16.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2779,ME,23005001000,2016
65684,Baltimore,BRFSS,22.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2282,MD,24510200800,2016
65694,New Orleans,BRFSS,4.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1926,LA,22071009000,2016
65705,New Orleans,BRFSS,24.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,320,LA,22071000902,2016
65735,Boston,BRFSS,15.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6584,MA,25025000803,2016
65754,New Orleans,BRFSS,26.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1772,LA,22071007101,2016
65826,Baltimore,BRFSS,16.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4051,MD,24510270801,2016
65844,Boston,BRFSS,25.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2063,MA,25025050600,2016
65855,Boston,BRFSS,27.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3138,MA,25025091600,2016
65869,Baltimore,BRFSS,16.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5116,MD,24510260201,2016
65997,Cambridge,BRFSS,12.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2848,MA,25017353400,2016
65998,Baltimore,BRFSS,11.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2748,MD,24510130803,2016
66017,Boston,BRFSS,13.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6303,MA,25025000502,2016
66062,Cambridge,BRFSS,19.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2126,MA,25017352400,2016
66084,Baltimore,BRFSS,27.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3509,MD,24510160600,2016
66087,Boston,BRFSS,39.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2232,MA,25025061101,2016
66116,Boston,BRFSS,25.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5115,MA,25025050101,2016
66204,New Orleans,BRFSS,30.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,856,LA,22071002100,2016
66219,Boston,BRFSS,22.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6451,MA,25025092101,2016
66247,Boston,BRFSS,7.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3571,MA,25025060501,2016
66262,Baltimore,BRFSS,16.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3881,MD,24510080101,2016
66299,Shreveport,BRFSS,37.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2607,LA,22017021300,2016
66330,New Orleans,BRFSS,8.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2298,LA,22071005500,2016
66342,Baltimore,BRFSS,18.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4251,MD,24510090100,2016
66348,Baltimore,BRFSS,27.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4619,MD,24510200701,2016
66389,New Orleans,BRFSS,20.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3289,LA,22071001750,2016
