,year,org_id,loan_amt,entity_structure,structure_edit,total_proj_cost,loan_pct,food_desert,food_desert_2,hffi_year,proj_desc,bus_type,activity,activity_2,activity_3,activity_other,latitude,longitude,street,address_2,city,state,zipcode,zipcode_4,fips,address,location,point,lat,long,alt,
461,2014,2128,3630002,FORPROFIT,Forprofit,5006906,0.72,OTHER,The Food Trust,,"$3,845,000 to acquire and expand an existing building for a supermarket",RETAIL,,Grocery Store,Grocery Store,,,,300 SAND LN,,STATEN ISLAND,NY,10305,,36085007000,"300 SAND LN,STATEN ISLAND,NY,10305","Vanderbilt at South Beach, 300, Sand Lane, South Beach, Todt Hill, Staten Island, Richmond County, New York, 10305, United States of America","(40.589199699999995, -74.06644899182196, 0.0)",40.5891997,-74.06644899,0,
462,2014,2128,1500000,FORPROFIT,Forprofit,18900000,0.08,TRF,,,Healthy Food Hub,RETAIL,,Grocery Store,Grocery Store,,,,300 N BROAD ST,,NEW ORLEANS,LA,70119,,22071004900,"300 N BROAD ST,NEW ORLEANS,LA,70119","Whole Foods Market, 300, North Broad Street, Faubourg St. John, New Orleans, Orleans Parish, Louisiana, 70119, United States of America","(29.96718, -90.0844933, 0.0)",29.96718,-90.0844933,0,
463,2012,1208,72156.5,,,4051625,0.02,ERS,,,"Renovation for independent grocer. Focus on fresh, local produce with deli items made in-house.",RETAIL,,Grocery Store,Grocery Store,,,,555 FIVE CITIES DRIVE,,PISMO BEACH,CA,93449,,6079011700,"555 FIVE CITIES DRIVE,PISMO BEACH,CA,93449","California Fresh Market, 555, Five Cities Drive, Pismo Beach, San Luis Obispo County, California, 93449, United States of America","(35.13506065, -120.62386599231839, 0.0)",35.13506065,-120.623866,0,
464,2012,1208,850000,,,8210512,0.1,ERS,,,Grocery store is one anchor tenant in project to renovate a property vacant for 10 years.,RETAIL,,Grocery Store,Grocery Store,,,,1601 South Jefferson,,St. Louis,MO,63104,,29510123100,"1601 South Jefferson,St. Louis,MO,63104",,,38.616146,-90.221883,,
465,2012,1208,14135.34,,,4051625,0,ERS,,,"Renovation for independent grocer. Focus on fresh, local produce with deli items made in-house.",RETAIL,,Sale,Restaurant and Specialty Sales,,,,555 FIVE CITIES DRIVE,,PISMO BEACH,CA,93449,,6079011700,"555 FIVE CITIES DRIVE,PISMO BEACH,CA,93449","California Fresh Market, 555, Five Cities Drive, Pismo Beach, San Luis Obispo County, California, 93449, United States of America","(35.13506065, -120.62386599231839, 0.0)",35.13506065,-120.623866,0,
466,2012,1208,350000,,,5600000,0.06,TRF,See description,,Grocery store in larger Food Hub project in St. Louis. Local produce from network of 200 farmers.,RETAIL,,Grocery Store,Grocery Store,,,,1935 Park Ave,,St. Louis,MO,63104,,29510122400,"1935 Park Ave,St. Louis,MO,63104","1935, Park Avenue, Lafayette Square, St. Louis, City of Saint Louis, Missouri, 63104, United States of America","(38.61730254730442, -90.21258038186039, 0.0)",38.61730255,-90.21258038,0,
467,2012,1208,200000,,,200000,1,ERS,,,Summer food program for children during summer months.,NONRETAIL,,Corner Store,Corner store,,,,2121 Spar Ave,,Anchorage,AK,99501,,2020000600,"2121 Spar Ave,Anchorage,AK,99501","2121, Spar Avenue, Wilson Village, Anchorage, Alaska, 99501, United States of America","(61.222550770856714, -149.84239612451333, 0.0)",61.22255077,-149.8423961,0,
468,2012,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,4710 South Broadway Avenue,,Los Angeles,CA,90037,,,"4710 South Broadway Avenue,Los Angeles,CA,90037","South Broadway Avenue, San Pedro, Los Angeles, Los Angeles County, California, 90732, United States of America","(33.7383755, -118.308643, 0.0)",33.7383755,-118.308643,0,
469,2012,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,4373 South Vermont Avenue,,Los Angeles,CA,90037,,,"4373 South Vermont Avenue,Los Angeles,CA,90037","South Vermont Avenue, Wildasin, Vermont Knolls, Los Angeles, Los Angeles County, California, 90044-3530, United States of America","(33.9729469, -118.2915726, 0.0)",33.9729469,-118.2915726,0,
470,2012,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt,RETAIL,,Corner Store,Corner store,,,,701 E. Jefferson Blvd,,Los Angeles,CA,90011,,6037226700,"701 E. Jefferson Blvd,Los Angeles,CA,90011","701, East Jefferson Boulevard, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States of America","(34.015389, -118.265075, 0.0)",34.015389,-118.265075,0,
471,2012,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,1309 South Alvarado Street,,Los Angeles,CA,90006,,6037224310,"1309 South Alvarado Street,Los Angeles,CA,90006","1309, Alvarado Street, Alvarado Terrace Historic District, Pico-Union, Los Angeles, Los Angeles County, California, 90006, United States of America","(34.046970157894734, -118.28298921052632, 0.0)",34.04697016,-118.2829892,0,
472,2012,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,9127 South Figueroa Street,,Los Angeles,CA,90003,,,"9127 South Figueroa Street,Los Angeles,CA,90003","South Figueroa Street, Vermont Vista, Los Angeles, Los Angeles County, California, 90745, United States of America","(33.9600377, -118.2827169, 0.0)",33.9600377,-118.2827169,0,
473,2012,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,310 East Manchester Avenue,,Los Angeles,CA,90003,,,"310 East Manchester Avenue,Los Angeles,CA,90003","310, East Manchester Avenue, Green Meadows, Los Angeles, Los Angeles County, California, 90003, United States of America","(33.96002761224489, -118.26922424489796, 0.0)",33.96002761,-118.2692242,0,
474,2012,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,2214 South San Pedro Street,,Los Angeles,CA,90011,,,"2214 South San Pedro Street,Los Angeles,CA,90011","2214, San Pedro Street, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States of America","(34.02466057142857, -118.25922442857143, 0.0)",34.02466057,-118.2592244,0,
475,2012,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,500 South Pacific Avenue,,San Pedro,CA,90731,,,"500 South Pacific Avenue,San Pedro,CA,90731","South Pacific Avenue, San Pedro, Los Angeles, Los Angeles County, California, 90731, United States of America","(33.7087431, -118.2879334, 0.0)",33.7087431,-118.2879334,0,
476,2013,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,4710 South Broadway Avenue,,Los Angeles,CA,90037,,,"4710 South Broadway Avenue,Los Angeles,CA,90037","South Broadway Avenue, San Pedro, Los Angeles, Los Angeles County, California, 90732, United States of America","(33.7383755, -118.308643, 0.0)",33.7383755,-118.308643,0,
477,2013,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,4373 South Vermont Avenue,,Los Angeles,CA,90037,,,"4373 South Vermont Avenue,Los Angeles,CA,90037","South Vermont Avenue, Wildasin, Vermont Knolls, Los Angeles, Los Angeles County, California, 90044-3530, United States of America","(33.9729469, -118.2915726, 0.0)",33.9729469,-118.2915726,0,
478,2013,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt,RETAIL,,Corner Store,Corner store,,,,701 E. Jefferson Blvd,,Los Angeles,CA,90011,,6037226700,"701 E. Jefferson Blvd,Los Angeles,CA,90011","701, East Jefferson Boulevard, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States of America","(34.015389, -118.265075, 0.0)",34.015389,-118.265075,0,
479,2013,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,1309 South Alvarado Street,,Los Angeles,CA,90006,,6037224310,"1309 South Alvarado Street,Los Angeles,CA,90006","1309, Alvarado Street, Alvarado Terrace Historic District, Pico-Union, Los Angeles, Los Angeles County, California, 90006, United States of America","(34.046970157894734, -118.28298921052632, 0.0)",34.04697016,-118.2829892,0,
480,2013,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,9127 South Figueroa Street,,Los Angeles,CA,90003,,,"9127 South Figueroa Street,Los Angeles,CA,90003","South Figueroa Street, Vermont Vista, Los Angeles, Los Angeles County, California, 90745, United States of America","(33.9600377, -118.2827169, 0.0)",33.9600377,-118.2827169,0,
481,2013,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,310 East Manchester Avenue,,Los Angeles,CA,90003,,,"310 East Manchester Avenue,Los Angeles,CA,90003","310, East Manchester Avenue, Green Meadows, Los Angeles, Los Angeles County, California, 90003, United States of America","(33.96002761224489, -118.26922424489796, 0.0)",33.96002761,-118.2692242,0,
482,2013,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,2214 South San Pedro Street,,Los Angeles,CA,90011,,,"2214 South San Pedro Street,Los Angeles,CA,90011","2214, San Pedro Street, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States of America","(34.02466057142857, -118.25922442857143, 0.0)",34.02466057,-118.2592244,0,
483,2013,1208,1500000,,,12000000,0.13,TRF,,,Capital improvements for 8 stores to expand fresh food offerings and refinancing seller's debt.,RETAIL,,Corner Store,Corner store,,,,500 South Pacific Avenue,,San Pedro,CA,90731,,,"500 South Pacific Avenue,San Pedro,CA,90731","South Pacific Avenue, San Pedro, Los Angeles, Los Angeles County, California, 90731, United States of America","(33.7087431, -118.2879334, 0.0)",33.7087431,-118.2879334,0,
484,2013,1794,50000,,,150000,0.33,ERS,,,Commercial Greenhouse,NONRETAIL,,Production,Production and Distribution,,,,301 Pena,,Carrizo Springs,TX,78834,,48127950200,"301 Pena,Carrizo Springs,TX,78834","301, Pena Street, Carrizo Springs, Dimmit County, Texas, 78834, United States of America","(28.52119376724138, -99.8579699137931, 0.0)",28.52119377,-99.85796991,0,
485,2013,1794,50000,,,150000,0.33,ERS,,,Commercial Greenhouse,RETAIL,,Production,Production and Distribution,,,,301 Pena,,Carrizo Springs,TX,78834,,48127950200,"301 Pena,Carrizo Springs,TX,78834","301, Pena Street, Carrizo Springs, Dimmit County, Texas, 78834, United States of America","(28.52119376724138, -99.8579699137931, 0.0)",28.52119377,-99.85796991,0,
486,2013,6794,90000,FORPROFIT,Forprofit,190000,0.47,OTHER,PolicyMap LSA,,grocery retailer/wholesaler,RETAIL,,Distribution,Production and Distribution,,,,1919 Track Parkway,,Lobeco,SC,29931,,45013000700,"1919 Track Parkway,Lobeco,SC,29931",,,32.550739,-80.743534,,
489,2013,828,1639667,FORPROFIT,Forprofit,7120712,0.23,OTHER,"DHED, City of Chicago",,Four dining venues with emphasis on healthy food and health and wellness education,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,300 E. 51st Street,,Chicago,IL,60615,,17031381800,"300 E. 51st Street,Chicago,IL,60615","Urban Juncture, 300, East 51st Street, Washington Park, Chicago, Cook County, Illinois, 60615, United States of America","(41.802224, -87.6191002, 0.0)",41.802224,-87.6191002,0,
490,2013,828,903846,FORPROFIT,Forprofit,926442.1,0.98,ERS,,,"Urban farm, incubator/commercial kitchens, processing/distribution centers, restaurant, classrooms",NONRETAIL,,Other,Other,,,,9501 S. Cottage Grove Avenue,,Chicago,IL,60628,,,"9501 S. Cottage Grove Avenue,Chicago,IL,60628","9501, South Cottage Grove Avenue, Pullman, Chicago, Cook County, Illinois, 60628, United States of America","(41.718731, -87.603839, 0.0)",41.718731,-87.603839,0,
491,2013,828,96154,NONPROFIT,Nonprofit,98557.85,0.98,ERS,,,Year-round farmers market,RETAIL,,Farmers Market,Farmers Market,,,,9501 S. Cottage Grove Avenue,,Chicago,IL,60628,,,"9501 S. Cottage Grove Avenue,Chicago,IL,60628","9501, South Cottage Grove Avenue, Pullman, Chicago, Cook County, Illinois, 60628, United States of America","(41.718731, -87.603839, 0.0)",41.718731,-87.603839,0,
492,2013,828,160333,FORPROFIT,Forprofit,696288.6,0.23,OTHER,"DHED, City of Chicago",,Fresh produce market,RETAIL,,Farmers Market,Farmers Market,,,,300 E. 51st Street,,Chicago,IL,60615,,17031381800,"300 E. 51st Street,Chicago,IL,60615","Urban Juncture, 300, East 51st Street, Washington Park, Chicago, Cook County, Illinois, 60615, United States of America","(41.802224, -87.6191002, 0.0)",41.802224,-87.6191002,0,
493,2013,828,75000,NONPROFIT,Nonprofit,112587,0.67,OTHER,Adjacent census tract,,Healthy food restaurant; Part-time soup kitchen,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,3506 W. Chicago Ave,,Chicago,IL,60651,,17031231100,"3506 W. Chicago Ave,Chicago,IL,60651","Oooh Wee! Sweet Tea, 3506, West Chicago Avenue, Pacific Junction, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States of America","(41.8956915, -87.7143237, 0.0)",41.8956915,-87.7143237,0,
494,2013,497,4500000,FORPROFIT,Forprofit,24600000,0.18,ERS,,,Grocery Store (Non-FFFI),RETAIL,,Grocery Store,Grocery Store,,,,1255 W Landis Ave,,Vineland,NJ,8360,,34011040100,"1255 W Landis Ave,Vineland,NJ,8360","Shoprite, 1255, West Landis Avenue, Forest Grove, Vineland, Cumberland County, New Jersey, 08360, United States of America","(39.4851573, -75.0493043, 0.0)",39.4851573,-75.0493043,0,
495,2013,497,750000,FORPROFIT,Forprofit,1130000,0.66,OTHER,Targeted Population,,FFFI Grocery Store,RETAIL,,Grocery Store,Grocery Store,,,,1900 N Broadway,,Baltimore,MD,21213,,,"1900 N Broadway,Baltimore,MD,21213","Porter Dental, 1900, North Broadway, East Baltimore Midway, Baltimore, Maryland, 21213, United States of America","(39.3123398, -76.5965497, 0.0)",39.3123398,-76.5965497,0,
496,2013,497,1264000,NONPROFIT,Nonprofit,14400000,0.09,TRF,,,FFFI Grocery Store,RETAIL,,Grocery Store,Grocery Store,,,,3101 W 9th St,,Chester,PA,19013,,42045405400,"3101 W 9th St,Chester,PA,19013","Safinco, 3101, West 9th Street, Trainer, Delaware County, Pennsylvania, 19013, United States of America","(39.8341713, -75.3979497, 0.0)",39.8341713,-75.3979497,0,
497,2013,497,136000,FORPROFIT,Forprofit,32500000,0,TRF,,,Grocery Store (Non-FFFI),RETAIL,,Grocery Store,Grocery Store,,,,4601 Liberty Heights Ave,,Baltimore,MD,21207,,24510280200,"4601 Liberty Heights Ave,Baltimore,MD,21207","4601, Liberty Heights Avenue, Forest Park, Baltimore, Maryland, 21207, United States of America","(39.330894, -76.694447, 0.0)",39.330894,-76.694447,0,
498,2013,497,3000000,FORPROFIT,Forprofit,32500000,0.09,TRF,,,Grocery Store (Non-FFFI),RETAIL,,Grocery Store,Grocery Store,,,,4601 Liberty Heights Ave,,Baltimore,MD,21207,,24510280200,"4601 Liberty Heights Ave,Baltimore,MD,21207","4601, Liberty Heights Avenue, Forest Park, Baltimore, Maryland, 21207, United States of America","(39.330894, -76.694447, 0.0)",39.330894,-76.694447,0,
499,2013,3416,15970,FORPROFIT,Forprofit,15970,1,TRF,,,Local Grocer,RETAIL,,Sale,Restaurant and Specialty Sales,,,,249 Peters Street S.W.,,Atlanta,GA,30313,,,"249 Peters Street S.W.,Atlanta,GA,30313",,,33.7477,-84.40145,,
500,2013,3416,99999,FORPROFIT,Forprofit,99999,1,ERS,,,Farm,NONRETAIL,,Production,Production and Distribution,,,,3758 Jacksonville Road,,Tallapoosa,GA,30176,,,"3758 Jacksonville Road,Tallapoosa,GA,30176","Jacksonville Road, Old Tallapoosa, Haralson County, Georgia, 30176, United States of America","(33.7858699, -85.320914, 0.0)",33.7858699,-85.320914,0,
501,2013,3416,135000,FORPROFIT,Forprofit,135000,1,ERS,,,Farm,NONRETAIL,,Production,Production and Distribution,,,,3758 Jacksonville Road,,Tallapoosa,GA,30176,,,"3758 Jacksonville Road,Tallapoosa,GA,30176","Jacksonville Road, Old Tallapoosa, Haralson County, Georgia, 30176, United States of America","(33.7858699, -85.320914, 0.0)",33.7858699,-85.320914,0,
502,2013,3416,167398,FORPROFIT,Forprofit,167398,1,ERS,,,Corner Market,RETAIL,,Corner Store,Corner store,,,,628 South Central Avenue,,Atlanta,GA,30354,,13121010800,"628 South Central Avenue,Atlanta,GA,30354","628, Central Avenue, Oak Forest, Jarrard, Clayton County, Georgia, 30236, United States of America","(33.548031, -84.36829224, 0.0)",33.548031,-84.36829224,0,
503,2013,3416,25000,FORPROFIT,Forprofit,25000,1,ERS,,,Local Market,RETAIL,,Grocery Store,Grocery Store,,,,2714 Shallowford Road,,Atlanta,GA,30314,,13089021404,"2714 Shallowford Road,Atlanta,GA,30314",,,33.86657,-84.290189,,
504,2013,3416,1000,FORPROFIT,Forprofit,50000,0.02,ERS,,,Farmers Market,RETAIL,,Farmers Market,Farmers Market,,,,3353 Washington Road,,East Point,GA,30304,,,"3353 Washington Road,East Point,GA,30304","3353, Washington Road, Golden Acres, Egan Park, East Point, Fulton County, Georgia, 30344, United States of America","(33.664434650000004, -84.46797758137036, 0.0)",33.66443465,-84.46797758,0,
505,2013,3416,49000,FORPROFIT,Forprofit,50000,0.98,ERS,,,Farm,NONRETAIL,,Production,Production and Distribution,,,,3353 Washington Road,,East Point,GA,30304,,,"3353 Washington Road,East Point,GA,30304","3353, Washington Road, Golden Acres, Egan Park, East Point, Fulton County, Georgia, 30344, United States of America","(33.664434650000004, -84.46797758137036, 0.0)",33.66443465,-84.46797758,0,
506,2014,1985,36050,FORPROFIT,Forprofit,36050,1,ERS,,,H&W foods distributor,NONRETAIL,,Distribution,Production and Distribution,,,,"1630 West Evans Avenue, Unit B",,Denver,CO,80110,,8031015600,"1630 West Evans Avenue, Unit B,Denver,CO,80110",,,39.677738,-105.007648,,
507,2014,1985,51025,FORPROFIT,Forprofit,51025,1,OTHER,USDA Food Atlas 2012,,Restr and retail srvg local produce for immediate consumption; distrib; site vist says access issues,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,28035 Highway 74,,Evergreen,CO,80439,,,"28035 Highway 74,Evergreen,CO,80439",,,39.633349,-105.318287,,
